originapt,destapt,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,fare_lg
ABQ,MSN,20082,1680,52470,"Albuquerque, New Mexico, USA","Madison, Wisconsin, USA",1080,16.26373626,264.7889189,NW,252.4946552
ABQ,MHT,20082,1680,53970,"Albuquerque, New Mexico, USA","Manchester, New Hampshire, USA",1954,82.74725275,229.8085392,WN,240.8814183
ABQ,MFR,20082,1680,56840,"Albuquerque, New Mexico, USA","Medford, Oregon, USA",1012,12.08791209,301.7069091,UA,326.7824324
ABQ,MEM,20082,1680,57180,"Albuquerque, New Mexico, USA","Memphis, Tennessee, USA",942,31.86813187,228.1322069,AA,237.22232
ABQ,MIA,20082,1680,57560,"Albuquerque, New Mexico, USA","Miami, Florida, USA",1689,32.1978022,268.6262457,AA,266.7742953
ABQ,MAF,20082,1680,57650,"Albuquerque, New Mexico, USA","Midland/Odessa, Texas, USA",332,55.93406593,110.2344794,WN,105.811503
ABQ,MKE,20082,1680,57850,"Albuquerque, New Mexico, USA","Milwaukee, Wisconsin, USA",1142,109.5604396,148.5988566,F9,133.0949057
ABQ,MSP,20082,1680,57970,"Albuquerque, New Mexico, USA","Minneapolis/St.Paul, Minnesota, USA",981,218.2417582,223.4351913,NW,235.6251892
ABQ,MSO,20082,1680,58220,"Albuquerque, New Mexico, USA","Missoula, Montana, USA",907,14.06593407,316.7715625,DL,330.0927778
ABQ,MLI,20082,1680,58700,"Albuquerque, New Mexico, USA","Moline, Illinois, USA",979,14.28571429,221.1087692,AA,218.3139394
ABQ,BNA,20082,1680,62860,"Albuquerque, New Mexico, USA","Nashville, Tennessee, USA",1123,120.1098901,208.6685544,WN,223.2338491
ABQ,MSY,20082,1680,63580,"Albuquerque, New Mexico, USA","New Orleans, Louisiana, USA",1015,105.2747253,207.9272234,WN,230.6070442
ABQ,LGA,20082,1680,63760,"Albuquerque, New Mexico, USA","New York, New York, USA",1825,497.4725275,238.3580009,AA,233.2718489
ABQ,ORF,20082,1680,64500,"Albuquerque, New Mexico, USA","Norfolk, Virginia, USA",1702,64.28571429,223.0984786,AA,183.6913107
ABQ,OAK,20082,1680,65420,"Albuquerque, New Mexico, USA","Oakland, California, USA",889,406.9230769,161.8972914,WN,161.847584
ABQ,OKC,20082,1680,65840,"Albuquerque, New Mexico, USA","Oklahoma City, Oklahoma, USA",510,49.34065934,192.542784,WN,210.785177
ABQ,OMA,20082,1680,66060,"Albuquerque, New Mexico, USA","Omaha, Nebraska, USA",725,81.31868132,161.6249324,UA,157.2242446
ABQ,ONT,20082,1680,66180,"Albuquerque, New Mexico, USA","Ontario, California, USA",631,114.1758242,156.6550241,WN,158.9930535
ABQ,MCO,20082,1680,66600,"Albuquerque, New Mexico, USA","Orlando, Florida, USA",1552,296.8131868,184.755435,WN,176.2423422
ABQ,PNS,20082,1680,69380,"Albuquerque, New Mexico, USA","Pensacola, Florida, USA",1172,11.86813187,347.0892593,AA,311.5173171
ABQ,PHL,20082,1680,69880,"Albuquerque, New Mexico, USA","Philadelphia, Pennsylvania, USA",1747,205.8241758,192.8691511,AA,185.2261487
ABQ,PHX,20082,1680,69980,"Albuquerque, New Mexico, USA","Phoenix, Arizona, USA",328,1127.582418,99.06283208,WN,98.20552279
ABQ,PIT,20082,1680,70470,"Albuquerque, New Mexico, USA","Pittsburgh, Pennsylvania, USA",1486,94.17582418,188.599825,DL,165.1941232
ABQ,PWM,20082,1680,71760,"Albuquerque, New Mexico, USA","Portland, Maine, USA",2015,11.31868132,398.8340777,DL,435.2652632
ABQ,PDX,20082,1680,71790,"Albuquerque, New Mexico, USA","Portland, Oregon, USA",1111,236.2637363,194.6892605,WN,187.9093941
ABQ,PVD,20082,1680,73020,"Albuquerque, New Mexico, USA","Providence, Rhode Island, USA",1950,64.83516484,240.4269492,WN,249.3496405
ABQ,RDU,20082,1680,74830,"Albuquerque, New Mexico, USA","Raleigh/Durham, North Carolina, USA",1565,137.3626374,177.7462,AA,168.1070772
ABQ,RAP,20082,1680,75020,"Albuquerque, New Mexico, USA","Rapid City, South Dakota, USA",649,16.37362637,283.0200671,UA,341.8332609
ABQ,RNO,20082,1680,75500,"Albuquerque, New Mexico, USA","Reno, Nevada, USA",787,78.24175824,194.1076826,WN,198.1590989
ABQ,RIC,20082,1680,75820,"Albuquerque, New Mexico, USA","Richmond, Virginia, USA",1637,20.54945055,321.9599465,AA,293.5485185
ABQ,ROC,20082,1680,76620,"Albuquerque, New Mexico, USA","Rochester, New York, USA",1643,10.65934066,383.0262887,AA,406.0837037
ABQ,SMF,20082,1680,77850,"Albuquerque, New Mexico, USA","Sacramento, California, USA",866,93.2967033,183.217609,WN,185.0149594
ABQ,STL,20082,1680,78460,"Albuquerque, New Mexico, USA","St. Louis, Missouri, USA",934,170.1098901,173.63323,WN,169.2919052
ABQ,SLC,20082,1680,79070,"Albuquerque, New Mexico, USA","Salt Lake City, Utah, USA",493,243.1868132,140.9373701,WN,131.2960837
ABQ,SAT,20082,1680,79360,"Albuquerque, New Mexico, USA","San Antonio, Texas, USA",609,115.1648352,169.9092748,WN,171.9003196
ABQ,SAN,20082,1680,79520,"Albuquerque, New Mexico, USA","San Diego, California, USA",628,322.6373626,178.3335388,WN,183.2808414
ABQ,SFO,20082,1680,79830,"Albuquerque, New Mexico, USA","San Francisco, California, USA",896,157.8021978,187.7404457,UA,207.6176162
ABQ,SJC,20082,1680,80050,"Albuquerque, New Mexico, USA","San Jose, California, USA",870,150.989011,182.0265138,WN,182.7063544
ABQ,SNA,20082,1680,80650,"Albuquerque, New Mexico, USA","Santa Ana, California, USA",650,125.4945055,183.4002102,WN,198.2134386
ABQ,SBA,20082,1680,80690,"Albuquerque, New Mexico, USA","Santa Barbara, California, USA",754,22.08791209,221.4519901,US,216.3878947
ABQ,SAV,20082,1680,82340,"Albuquerque, New Mexico, USA","Savannah, Georgia, USA",1475,13.95604396,379.6933071,DL,429.3346667
ABQ,SEA,20082,1680,82630,"Albuquerque, New Mexico, USA","Seattle, Washington, USA",1180,358.5714286,186.4062213,WN,177.5957895
ABQ,FSD,20082,1680,84300,"Albuquerque, New Mexico, USA","Sioux Falls, South Dakota, USA",790,14.50549451,217.0987879,UA,213.893125
ABQ,GEG,20082,1680,85290,"Albuquerque, New Mexico, USA","Spokane, Washington, USA",1035,59.23076923,205.3156957,WN,193.1658271
ABQ,SYR,20082,1680,86840,"Albuquerque, New Mexico, USA","Syracuse, New York, USA",1721,17.58241758,286.5128125,DL,263.0628333
ABQ,TPA,20082,1680,87870,"Albuquerque, New Mexico, USA","Tampa, Florida, USA",1497,182.3076923,168.2994997,WN,165.3733536
ABQ,TUS,20082,1680,91940,"Albuquerque, New Mexico, USA","Tucson, Arizona, USA",321,215.4945055,95.0736002,WN,93.085
ABQ,TUL,20082,1680,92080,"Albuquerque, New Mexico, USA","Tulsa, Oklahoma, USA",608,37.25274725,196.0796165,WN,208.4182857
ABQ,IAD,20082,1680,96460,"Albuquerque, New Mexico, USA","Washington, D.C., USA",1650,393.8461539,301.4368611,AA,280.4602625
ABQ,PBI,20082,1680,97160,"Albuquerque, New Mexico, USA","West Palm Beach, Florida, USA",1671,28.9010989,221.5926616,CO,212.8204598
ABQ,ICT,20082,1680,97500,"Albuquerque, New Mexico, USA","Wichita, Kansas, USA",542,18.02197802,240.1742073,UA,284.4625
AEX,ATL,20082,1910,5850,"Alexandria, Louisiana, USA","Atlanta, Georgia, USA",500,36.04395604,232.7412805,DL,232.0720805
AEX,BWI,20082,1910,7220,"Alexandria, Louisiana, USA","Baltimore, Maryland, USA",1046,17.47252747,260.4586164,CO,238.6231944
AEX,ORD,20082,1910,18500,"Alexandria, Louisiana, USA","Chicago, Illinois, USA",778,13.40659341,325.5285246,CO,331.1752941
AEX,DFW,20082,1910,23210,"Alexandria, Louisiana, USA","Dallas/Ft.Worth, Texas, USA",285,25.27472528,262.7457826,AA,240.7640704
AEX,DTW,20082,1910,24260,"Alexandria, Louisiana, USA","Detroit, Michigan, USA",907,10.32967033,291.6688298,NW,276.7415517
AEX,IAH,20082,1910,37320,"Alexandria, Louisiana, USA","Houston, Texas, USA",190,12.30769231,296.8257143,CO,296.8257143
AEX,LAS,20082,1910,48880,"Alexandria, Louisiana, USA","Las Vegas, Nevada, USA",1340,15.4945055,240.1846099,CO,224.5626829
AEX,LAX,20082,1910,51410,"Alexandria, Louisiana, USA","Los Angeles, California, USA",1514,18.79120879,291.5933333,CO,297.9071901
AEX,BNA,20082,1910,62860,"Alexandria, Louisiana, USA","Nashville, Tennessee, USA",473,15.82417582,191.8448611,NW,179.4132308
AEX,LGA,20082,1910,63760,"Alexandria, Louisiana, USA","New York, New York, USA",1228,18.57142857,278.6331361,CO,274.9334426
AEX,MCO,20082,1910,66600,"Alexandria, Louisiana, USA","Orlando, Florida, USA",702,24.28571429,199.5058371,CO,210.7245652
AEX,PHL,20082,1910,69880,"Alexandria, Louisiana, USA","Philadelphia, Pennsylvania, USA",1135,11.97802198,278.4837615,CO,250.2191489
AEX,PHX,20082,1910,69980,"Alexandria, Louisiana, USA","Phoenix, Arizona, USA",1145,11.75824176,235.5843925,CO,243.3914706
AEX,RDU,20082,1910,74830,"Alexandria, Louisiana, USA","Raleigh/Durham, North Carolina, USA",853,16.15384615,206.7995918,DL,228.9395455
AEX,SAT,20082,1910,79360,"Alexandria, Louisiana, USA","San Antonio, Texas, USA",374,11.0989011,224.7620792,CO,203.606747
AEX,SEA,20082,1910,82630,"Alexandria, Louisiana, USA","Seattle, Washington, USA",1924,14.50549451,289.6668939,CO,286.2215493
AEX,TPA,20082,1910,87870,"Alexandria, Louisiana, USA","Tampa, Florida, USA",645,12.41758242,177.3784071,CO,171.9034884
AEX,DCA,20082,1910,96460,"Alexandria, Louisiana, USA","Washington, D.C., USA",1018,15.4945055,329.8778723,DL,317.0222388
ABE,ATL,20082,2200,5850,"Allentown, Pennsylvania, USA","Atlanta, Georgia, USA",692,51.20879121,294.1770386,DL,311.0066561
ABE,AUS,20082,2200,6100,"Allentown, Pennsylvania, USA","Austin, Texas, USA",1441,10.32967033,244.9843617,UA,270.7021875
ABE,BHM,20082,2200,11030,"Allentown, Pennsylvania, USA","Birmingham, Alabama, USA",792,13.84615385,209.1369841,US,231.1111905
ABE,BOS,20082,2200,12200,"Allentown, Pennsylvania, USA","Boston, Massachusetts, USA",258,22.96703297,223.8851196,US,215.6836686
ABE,CHS,20082,2200,17900,"Allentown, Pennsylvania, USA","Charleston, South Carolina, USA",592,18.13186813,171.6736364,US,165.0921429
ABE,CLT,20082,2200,17960,"Allentown, Pennsylvania, USA","Charlotte, North Carolina, USA",481,75.6043956,255.7237791,US,273.789
ABE,ORD,20082,2200,18500,"Allentown, Pennsylvania, USA","Chicago, Illinois, USA",654,138.021978,243.3557643,UA,241.1508392
ABE,CVG,20082,2200,19270,"Allentown, Pennsylvania, USA","Cincinnati, Ohio, USA",503,18.02197802,351.9590854,DL,374.4834351
ABE,CLE,20082,2200,19770,"Allentown, Pennsylvania, USA","Cleveland, Ohio, USA",339,43.62637363,328.6115113,CO,338.1814697
ABE,CMH,20082,2200,20570,"Allentown, Pennsylvania, USA","Columbus, Ohio, USA",395,18.46153846,165.7344643,CO,176.8936539
ABE,DFW,20082,2200,23210,"Allentown, Pennsylvania, USA","Dallas/Ft.Worth, Texas, USA",1308,27.58241758,286.2598805,US,314.3906452
ABE,DAY,20082,2200,23680,"Allentown, Pennsylvania, USA","Dayton, Ohio, USA",467,18.35164835,167.5177844,US,179.8971429
ABE,DEN,20082,2200,24090,"Allentown, Pennsylvania, USA","Denver, Colorado, USA",1539,20,300.8227473,US,274.4727381
ABE,DTW,20082,2200,24260,"Allentown, Pennsylvania, USA","Detroit, Michigan, USA",424,45.4945055,310.1082609,NW,323.0616508
ABE,FLL,20082,2200,29420,"Allentown, Pennsylvania, USA","Ft. Lauderdale, Florida, USA",1041,99.12087912,117.734102,G4,92.86787162
ABE,RSW,20082,2200,29540,"Allentown, Pennsylvania, USA","Ft. Myers, Florida, USA",1038,21.97802198,187.5528,US,187.2177027
ABE,GRR,20082,2200,33290,"Allentown, Pennsylvania, USA","Grand Rapids, Michigan, USA",543,11.64835165,298.0849057,NW,279.7515094
ABE,GSO,20082,2200,33460,"Allentown, Pennsylvania, USA","Greensboro/High Point, Nc, USA",398,22.85714286,190.4963462,US,199.3896104
ABE,IAH,20082,2200,37320,"Allentown, Pennsylvania, USA","Houston, Texas, USA",1351,23.62637363,268.5265116,US,273.66875
ABE,IND,20082,2200,38490,"Allentown, Pennsylvania, USA","Indianapolis, Indiana, USA",577,20.43956044,235.2181183,CO,222.607963
ABE,JAX,20082,2200,40140,"Allentown, Pennsylvania, USA","Jacksonville, Florida, USA",784,24.61538462,159.4323214,US,154.7963291
ABE,MCI,20082,2200,42650,"Allentown, Pennsylvania, USA","Kansas City, Missouri, USA",1025,23.51648352,226.7633645,UA,202.2009677
ABE,LAS,20082,2200,48880,"Allentown, Pennsylvania, USA","Las Vegas, Nevada, USA",2161,47.69230769,218.2100691,US,231.3757718
ABE,LEX,20082,2200,49850,"Allentown, Pennsylvania, USA","Lexington/Frankfort, Kentucky, USA",523,12.41758242,185.1339823,NW,147.1841026
ABE,LAX,20082,2200,51410,"Allentown, Pennsylvania, USA","Los Angeles, California, USA",2388,38.46153846,276.6384857,UA,273.5855
ABE,SDF,20082,2200,51510,"Allentown, Pennsylvania, USA","Louisville, Kentucky, USA",577,15.4945055,230.2885816,CO,225.5498039
ABE,MIA,20082,2200,57560,"Allentown, Pennsylvania, USA","Miami, Florida, USA",1062,14.28571429,196.8683846,US,185.5776923
ABE,MKE,20082,2200,57850,"Allentown, Pennsylvania, USA","Milwaukee, Wisconsin, USA",662,21.86813187,163.5872864,NW,145.322803
ABE,MSP,20082,2200,57970,"Allentown, Pennsylvania, USA","Minneapolis/St.Paul, Minnesota, USA",948,24.50549451,369.2673991,NW,325.5489899
ABE,BNA,20082,2200,62860,"Allentown, Pennsylvania, USA","Nashville, Tennessee, USA",685,30.43956044,156.9211913,US,156.14
ABE,MSY,20082,2200,63580,"Allentown, Pennsylvania, USA","New Orleans, Louisiana, USA",1111,17.03296703,225.2049032,US,216.9901031
ABE,OMA,20082,2200,66060,"Allentown, Pennsylvania, USA","Omaha, Nebraska, USA",1068,10.10989011,218.0798913,UA,218.8938462
ABE,MCO,20082,2200,66600,"Allentown, Pennsylvania, USA","Orlando, Florida, USA",906,86.59340659,168.6580838,US,176.9518711
ABE,PHX,20082,2200,69980,"Allentown, Pennsylvania, USA","Phoenix, Arizona, USA",2066,30.32967033,228.688587,US,240.5029197
ABE,PDX,20082,2200,71790,"Allentown, Pennsylvania, USA","Portland, Oregon, USA",2374,15.38461539,274.8999286,UA,343.7601695
ABE,RDU,20082,2200,74830,"Allentown, Pennsylvania, USA","Raleigh/Durham, North Carolina, USA",376,18.24175824,172.5590361,US,182.0452475
ABE,STL,20082,2200,78460,"Allentown, Pennsylvania, USA","St. Louis, Missouri, USA",805,25.05494506,218.0382456,UA,194.4145614
ABE,SAT,20082,2200,79360,"Allentown, Pennsylvania, USA","San Antonio, Texas, USA",1507,11.20879121,288.9153922,DL,254.6436364
ABE,SAN,20082,2200,79520,"Allentown, Pennsylvania, USA","San Diego, California, USA",2359,22.85714286,270.2127404,UA,266.0904167
ABE,SFB,20082,2200,79812,"Allentown, Pennsylvania, USA","Sanford, Florida, USA",882,302.4175824,108.0262536,G4,108.0262536
ABE,SFO,20082,2200,79830,"Allentown, Pennsylvania, USA","San Francisco, California, USA",2500,31.31868132,315.1710877,UA,323.4124096
ABE,SNA,20082,2200,80650,"Allentown, Pennsylvania, USA","Santa Ana, California, USA",2367,17.03296703,268.8149677,UA,272.1897826
ABE,SAV,20082,2200,82340,"Allentown, Pennsylvania, USA","Savannah, Georgia, USA",670,25.38461539,174.7309957,US,166.0142735
ABE,SEA,20082,2200,82630,"Allentown, Pennsylvania, USA","Seattle, Washington, USA",2344,24.17582418,293.1862273,UA,270.672807
ABE,SBN,20082,2200,85070,"Allentown, Pennsylvania, USA","South Bend, Indiana, USA",571,10.21978022,186.735914,NW,147.2369697
ABE,TPA,20082,2200,87870,"Allentown, Pennsylvania, USA","Tampa, Florida, USA",971,132.967033,130.4668843,G4,111.4658102
ABE,DCA,20082,2200,96460,"Allentown, Pennsylvania, USA","Washington, D.C., USA",160,13.18681319,257.4896667,UA,255.5979091
ABE,PBI,20082,2200,97160,"Allentown, Pennsylvania, USA","West Palm Beach, Florida, USA",999,20.98901099,167.4959686,US,167.1265753
AMA,ATL,20082,2780,5850,"Amarillo, Texas, USA","Atlanta, Georgia, USA",993,27.91208791,272.4201575,AA,251.2975122
AMA,AUS,20082,2780,6100,"Amarillo, Texas, USA","Austin, Texas, USA",419,140.5494506,147.3950977,WN,145.5876415
AMA,BWI,20082,2780,7220,"Amarillo, Texas, USA","Baltimore, Maryland, USA",1404,25.71428571,248.1165385,WN,260.2769565
AMA,MDW,20082,2780,18500,"Amarillo, Texas, USA","Chicago, Illinois, USA",880,35.4945055,224.2044272,AA,222.6257639
AMA,CRP,20082,2780,21560,"Amarillo, Texas, USA","Corpus Christi, Texas, USA",571,17.03296703,217.3469032,WN,208.9674336
AMA,DAL,20082,2780,23210,"Amarillo, Texas, USA","Dallas/Ft.Worth, Texas, USA",324,651.3186813,99.57564367,WN,95.57963617
AMA,DEN,20082,2780,24090,"Amarillo, Texas, USA","Denver, Colorado, USA",358,124.945055,85.97415128,WN,84.8243567
AMA,DTW,20082,2780,24260,"Amarillo, Texas, USA","Detroit, Michigan, USA",1101,11.64835165,288.3973585,AA,260.8147887
AMA,HRL,20082,2780,35390,"Amarillo, Texas, USA","Harlingen, Texas, USA",665,10.65934066,189.2760825,WN,191.469011
AMA,HOU,20082,2780,37320,"Amarillo, Texas, USA","Houston, Texas, USA",538,246.8131868,151.0186064,WN,149.7442718
AMA,IND,20082,2780,38490,"Amarillo, Texas, USA","Indianapolis, Indiana, USA",902,13.40659341,238.0352459,AA,228.7530263
AMA,MCI,20082,2780,42650,"Amarillo, Texas, USA","Kansas City, Missouri, USA",477,21.86813187,188.5619598,WN,188.0036585
AMA,LAS,20082,2780,48880,"Amarillo, Texas, USA","Las Vegas, Nevada, USA",758,139.8901099,147.0684289,WN,145.5128319
AMA,LIT,20082,2780,50670,"Amarillo, Texas, USA","Little Rock, Arkansas, USA",540,14.17582418,184.3886822,WN,191.655
AMA,LAX,20082,2780,51410,"Amarillo, Texas, USA","Los Angeles, California, USA",954,28.46153846,230.3953668,WN,200.0439855
AMA,MSP,20082,2780,57970,"Amarillo, Texas, USA","Minneapolis/St.Paul, Minnesota, USA",804,16.7032967,265.5232237,AA,255.8131532
AMA,BNA,20082,2780,62860,"Amarillo, Texas, USA","Nashville, Tennessee, USA",847,18.46153846,205.8029167,AA,189.3753846
AMA,MSY,20082,2780,63580,"Amarillo, Texas, USA","New Orleans, Louisiana, USA",759,18.46153846,221.3717262,WN,239.9756757
AMA,LGA,20082,2780,63760,"Amarillo, Texas, USA","New York, New York, USA",1564,27.47252747,331.84908,AA,305.7509091
AMA,OAK,20082,2780,65420,"Amarillo, Texas, USA","Oakland, California, USA",1152,14.3956044,222.5133588,WN,221.5043966
AMA,ONT,20082,2780,66180,"Amarillo, Texas, USA","Ontario, California, USA",908,15.16483517,221.0384783,WN,218.1498077
AMA,MCO,20082,2780,66600,"Amarillo, Texas, USA","Orlando, Florida, USA",1285,41.75824176,200.1785,WN,187.3194118
AMA,PHL,20082,2780,69880,"Amarillo, Texas, USA","Philadelphia, Pennsylvania, USA",1483,17.14285714,248.4280769,AA,235.3779221
AMA,PHX,20082,2780,69980,"Amarillo, Texas, USA","Phoenix, Arizona, USA",601,36.7032967,180.7810479,WN,170.8059532
AMA,PDX,20082,2780,71790,"Amarillo, Texas, USA","Portland, Oregon, USA",1307,16.15384615,232.9511565,WN,235.9862319
AMA,SMF,20082,2780,77850,"Amarillo, Texas, USA","Sacramento, California, USA",1123,15.27472528,257.4860432,WN,248.3218812
AMA,STL,20082,2780,78460,"Amarillo, Texas, USA","St. Louis, Missouri, USA",673,21.42857143,191.7751795,WN,206.2838053
AMA,SLC,20082,2780,79070,"Amarillo, Texas, USA","Salt Lake City, Utah, USA",677,13.40659341,224.8248361,WN,217.76
AMA,SAT,20082,2780,79360,"Amarillo, Texas, USA","San Antonio, Texas, USA",436,107.4725275,145.9596626,WN,145.9803982
AMA,SAN,20082,2780,79520,"Amarillo, Texas, USA","San Diego, California, USA",903,31.31868132,183.3554737,WN,178.6360318
AMA,SJC,20082,2780,80050,"Amarillo, Texas, USA","San Jose, California, USA",1135,10.21978022,250.5166667,WN,265.3239286
AMA,SEA,20082,2780,82630,"Amarillo, Texas, USA","Seattle, Washington, USA",1356,24.83516484,244.9703982,WN,230.775
AMA,TPA,20082,2780,87870,"Amarillo, Texas, USA","Tampa, Florida, USA",1234,16.04395604,216.510411,WN,197.6527778
AMA,TUL,20082,2780,92080,"Amarillo, Texas, USA","Tulsa, Oklahoma, USA",335,13.2967033,155.6547934,WN,150.077156
AMA,IAD,20082,2780,96460,"Amarillo, Texas, USA","Washington, D.C., USA",1383,23.2967033,384.9100472,AA,378.367013
ATW,ATL,20082,4350,5850,"Appleton, Wisconsin, USA","Atlanta, Georgia, USA",765,60.76923077,292.8366908,DL,316.445914
ATW,BWI,20082,4350,7220,"Appleton, Wisconsin, USA","Baltimore, Maryland, USA",705,20,200.9946154,NW,167.254875
ATW,BOS,20082,4350,12200,"Appleton, Wisconsin, USA","Boston, Massachusetts, USA",891,26.81318681,218.4963934,YX,228.77675
ATW,CLT,20082,4350,17960,"Appleton, Wisconsin, USA","Charlotte, North Carolina, USA",742,26.26373626,195.7344352,NW,171.9147826
ATW,ORD,20082,4350,18500,"Appleton, Wisconsin, USA","Chicago, Illinois, USA",160,13.84615385,370.5192857,UA,370.5192857
ATW,CVG,20082,4350,19270,"Appleton, Wisconsin, USA","Cincinnati, Ohio, USA",411,25.38461539,320.7064502,DL,313.4271429
ATW,CMH,20082,4350,20570,"Appleton, Wisconsin, USA","Columbus, Ohio, USA",413,15.38461539,236.4882857,YX,261.3906522
ATW,DFW,20082,4350,23210,"Appleton, Wisconsin, USA","Dallas/Ft.Worth, Texas, USA",908,29.45054945,242.9766045,YX,227.5669714
ATW,DAY,20082,4350,23680,"Appleton, Wisconsin, USA","Dayton, Ohio, USA",373,10,240.1536264,YX,231.0505263
ATW,DEN,20082,4350,24090,"Appleton, Wisconsin, USA","Denver, Colorado, USA",882,29.12087912,221.0910943,YX,199.2578095
ATW,DTW,20082,4350,24260,"Appleton, Wisconsin, USA","Detroit, Michigan, USA",297,26.81318681,327.7695902,NW,330.3714932
ATW,FLL,20082,4350,29420,"Appleton, Wisconsin, USA","Ft. Lauderdale, Florida, USA",1338,16.15384615,206.0078912,DL,214.9101786
ATW,RSW,20082,4350,29540,"Appleton, Wisconsin, USA","Ft. Myers, Florida, USA",1279,15.82417582,185.5663194,NW,187.8262687
ATW,BDL,20082,4350,35510,"Appleton, Wisconsin, USA","Hartford, Ct/Springfield, Ma, USA",816,13.07692308,216.2758824,NW,197.9732353
